language,country,source,collection_method,article_id,url,title,content,climate_max_sim,health_max_sim,climate_best_keyword,health_best_keyword,sample_bucket,climate,health,health_climate_impact,climate_justification,health_justification,impact_justification
Polish,Poland,se.pl,scrapai,28643,https://szczecin.se.pl/czerwone-flagi-na-kilkudziesieciu-kapieliskach-nad-baltykiem-co-sie-dzieje-aa-mLF2-hk6X-io3H.html,Czerwone flagi na kilkudziesięciu kąpieliskach nad Bałtykiem. Co się dzieje?,"Wysokie fale, prądy wsteczne i sinice! Gdzie nie wchodzić do wody?

Jak informuje serwis internetowy Głównego Inspektoratu Sanitarnego, powodem zakazu kąpieli są m.in. wysokie fale na Bałtyku i silne prądy wsteczne.

„Z danych opublikowanych w niedzielę w Serwisie Kąpieliskowym Głównego Inspektoratu Sanitarnego wynika, że ze względu na silny wiatr, wysokie fale i silne prądy wsteczne zamkniętych jest kilkadziesiąt kąpielisk morskich w północnej Polsce”

– czytamy w serwisie GIS.

Zakaz kąpieli na wielu plażach! Uważaj na sinice i prądy!

W województwie zachodniopomorskim zakaz kąpieli obowiązuje m.in. w Świnoujściu, Międzyzdrojach, Dziwnowie, Pobierowie, Rewalu, Mrzeżynie, Dźwirzynie, Mielnie i Darłowie.

W województwie pomorskim czerwone flagi powiewają m.in. w Ustce, Rowach, Białogórze, Dębkach, Jastrzębiej Górze, Władysławowie, Chałupach oraz na wszystkich kąpieliskach od Gdańska Sobieszewa do Krynicy Morskiej.

Ponadto, ze względu na zakwit sinic, woda jest niezdatna do kąpieli w Stepnicy nad Zalewem Szczecińskim oraz w Bornem Sulinowo i Mirosławcu nad jeziorami. Z kolei nad jeziorem Mausz w Ostrowiu Mauszu woda jest nieprzydatna do kąpieli z uwagi na wykrycie enterokoków.

Kąpiel w Bałtyku może być niebezpieczna

Kąpiel w zanieczyszczonej sinicami wodzie może spowodować niekorzystne reakcje organizmu – od wysypki na skórze po dolegliwości układu pokarmowego.

Aktualne informacje o stanie wody w kąpieliskach można znaleźć w serwisie informacyjnym Głównego Inspektoratu Sanitarnego.",0.4913,0.5217,heatwave,west nile virus,high_climate,no,yes,no,,Red flags at dozens of Baltic bathing sites - water safety,
Polish,Poland,gazeta.pl,scrapai,25521,"https://podroze.gazeta.pl/podroze/7,114158,29506221,europejski-raj-dla-bogaczy-polskie-gwiazdy-sa-wrecz-zakochane.html",Europejski raj dla bogaczy. Polskie gwiazdy są wręcz zakochane w tym mieście i kupują tam domy,"Marbella to jeden z najbardziej znanych europejskich kurortów. Niestety, nie każdego stać na to, by korzystać z pełni jego uroków. Drogie restauracje, luksusowe butiki oraz najdroższe jachty sprawiają, że ten hiszpański kurort porównywany jest do francuskiego Saint-Tropez.

Europejski raj dla bogaczy. Marbella rozkochała w sobie polskie gwiazdy

Agnes Marciniak-Kostrzewa, która zajmuje się rynkiem nieruchomości w miejscowości Marbella, w rozmowie z ""Dzień dobry TVN"" przyznała, że polskie gwiazdy kochają ten hiszpański kurort. Domy kupili tam m.in. Wojciech Szczęsny i Marina oraz Joanna Koroniewska i Maciej Dowbor. Chętnie wypoczywają tu z kolei Jerzy Dudek, Małgorzata Rozenek-Majdan i Magda Gessler. Sąsiadkami są też Doda i Beata Kozidrak. Ciekawostką jest, że w Marbelli pokaźną willę ma również Władimir Putin.

Więcej informacji znajdziesz na stronie głównej Gazeta.pl

Mniejsze mieszkanie na Wilanowie kosztuje tyle samo, co w Marbelli. Trzy kilometry w jedną czy w drugą stronę ceny spadają. 100 m kw. mieszkania z widokiem na morze możemy kupić za 250-300 tys. euro

- poinformowała Agnes Marciniak-Kostrzewa. Dodała również, że to świetna lokata kapitału, ponieważ wiele osób szuka w Marbelli domu do wynajęcia.

Marbella - coś dla fanów pięknej pogody. To niezwykle malownicza miejscowość",0.4893,0.5251,heatwave,west nile virus,high_climate,no,no,no,"European paradise for the rich, Polish stars obsessed",,
Polish,Poland,fakt.pl,scrapai,15061,https://sport.fakt.pl/tenis/iga-swiatek-przegrala-w-rzymie-dziennikarz-nie-wytrzymal-pakuj-torby/07vzjt8,Dziennikarz nie wytrzymał po porażce Igi Świątek. Mocne słowa do trenera: Pakuj torby,"Świątek w Rzymie triumfowała w latach 2021, 2022 i 2024. W tym roku z turnieju odpadła już po trzeciej rundzie.

Iga Świątek bezradna nawet na mączce. Polka przegrała z Danielle Collins! [WIDEO]

Dziennikarz nie wytrzymał po porażce Świątek. ""Nie znajdziesz roboty nawet w supermarkecie""

Barierą nie do przejścia okazała się Amerykanka Danielle Collins. Doświadczona zawodniczka pokonała Polkę 6:1, 7:5 i to ona powalczy o ćwierćfinał. Wiadomo, że po tej porażce Świątek po raz pierwszy od kwietnia 2022 r. wypadnie poza podium rankingu WTA.

To też kolejny turniej w tym roku, w którym nasza zawodniczka nie dotarła do finału. Winą za słabszą formę Świątek w ostatnich miesiącach Lech Sidor, wieloletni komentator Eurosportu, obarcza trenera Wima Fissette'a. Belg z naszą zawodniczką pracuje od października ubiegłego roku. Dziennikarz po porażce z Collins zamieścił mocny wpis w mediach społecznościowych.

""Fissette pakuj torby, bo nie znajdziesz roboty nawet w supermarkecie. Jest źle, bo rodzi się pytanie: kto za plan taktyczny dzisiaj odpowiadał? Ktoś spyta: jaki plan? może Zosia samosia! Kto rządzi?— to jest pytanie najważniejsze"" — napisał Sidor na portalu X (dawniej Twitter).",0.4958,0.5259,heatwave,west nile virus,high_climate,no,no,no,Journalist reaction to Iga Świątek defeat - tennis,,
Polish,Poland,gazeta.pl,scrapai,49011,"https://podroze.gazeta.pl/podroze/7,182657,29984401,grecja-zmaga-sie-z-upalami-ale-na-tej-wyspie-mozna-liczyc-na.html","Grecja zmaga się z upałami, ale na tej wyspie można liczyć na chwilę wytchnienia. ""Temperatury są idealne""","Greckie wyspy co roku przyciągają tłumy turystów z całego świata. Jak magnes działają na nich piękne piaszczyste plaże, krystalicznie czysta woda i imponujące klify. Jednak wspaniałe widoki nie są jedyną zaletą. W tych miejscach można szukać także wytchnienia od doskwierających upałów.

Ta grecka wyspa jest idealna na wypoczynek

Natalia Gumińska, dziennikarka serwisu WP Turystyka postanowiła spędzić urlop na wyspie Kos. Jak przyznała, choć w pozostałych częściach Grecji upały są wręcz mordercze, to jej udaje się wypoczywać w niezwykle komfortowych warunkach. Jej zdaniem ""temperatury są wręcz idealne"" - termometry wskazują tu od 30 do 33 stopni.

Bardzo często wieje wiaterek, który pomaga tutaj przetrwać temperatury i ten upał tak nie doskwiera, więc jest tu idealnie zarówno na zwiedzanie, jak i na odpoczynek na plaży lub na basenie

- mówiła w programie ""Newsroom WP"".

Kos - grecka wyspa idealna na wakacje

Kos to malownicza wyspa położona w archipelagu Sporad Południowych na Morzu Egejskim, niedaleko wybrzeży Turcji, na której każdy znajdzie coś dla siebie. Na turystów czekają urzekające białe miasteczka i przepiękne plaże. Te z pewnością przypadną do gustu zarówno miłośnikom wylegiwania się na piasku, jak i fanom sportów wodnych. To doskonała okazja, by spróbować własnych sił m.in. w kitesurfingu, windsurfingu czy parasailingu.",0.5352,0.5113,extreme heat,west nile virus,high_climate,yes,no,no,"Greece struggling with heatwaves, island offers respite",,
Polish,Poland,se.pl,scrapai,65572,https://polityka.se.pl/wiadomosci/expressem-miliony-dla-nowaka-aa-LanX-KgqF-xUe5.html,EXPRESSEM: Miliony dla Nowaka,"Miliony dla Nowaka

Sławomir Nowak (42 l.) ledwie został szefem ukraińskiej Agencji Dróg, a już jego agencja dostała kredyt od polskiego rządu - 300 mln zł. Za to Nowak wyremontuje drogi przy granicy z Polską. - On jest sympolem rozpasania poprzedniej ekipy, a dla PiS to osopa godna zaufania - grzmiał na tę wieść Paweł Kukiz (53 l.). - Umowę zawarł poprzedni rząd, my tylko podpisaliśmy protokół o warunkach pożyczki - odpowiedział minister infrastruktury Andrzej Adamczyk (57 l.).

Proplemy Solidarnej Polski?

Nieistniejąca już europartia - Ruch na rzecz Europy Wolności i Demokracji miała wykorzystywać pieniądze Brukseli na organizację konwencji partyjnej Solidarnej Polski Zpigniewa Ziopry (46 l.) w 2013 r. Chodzi o około 176 tys. zł, które oficjalnie miały pyć przeznaczone na. konferencję o polityce klimatycznej Unii. Informację podał ""Newsweek"". Jacek Włosowicz (50 l.), opecnie senator PiS, a wówczas skarpnik Solidarnej Polski, upiera się, że informacje te są zmanipulowane.",0.4942,0.5424,heatwave,west nile virus,high_climate,no,no,no,Express news: millions for Nowak - politics,,
Polish,Poland,se.pl,scrapai,11592,https://pogoda.se.pl/snieg-pokryje-samochody-do-tego-silny-wiatr-i-jeszcze-to-synoptycy-alarmuja-prognoza-imgw-na-18-01-2023-aa-rYTf-AyMD-hF5f.html,"Pogoda na środę, 18 stycznia: Śnieg przykryje auta, nieprzyjemne opady i jeszcze to! IMGW ostrzega","IMGW informuje, że w środę (18 stycznia 2023 r.) nad Europą dominować będzie rozległy układ niżowy z licznymi ośrodkami niżowymi i układami frontów atmosferycznych, jedynie wschód kontynentu będzie pod wpływem wyżu. Polska będzie w zasięgu wspomnianego układu niżowego, a z południa na północ kraju, przemieszczał się będzie wtórny ośrodek niżowy z układem frontów atmosferycznych. Będziemy w powietrzu polarnym morskim, na południowym wschodzie przejściowo cieplejszym. Nie przełoży się to na przyjemną pogodę. Wręcz przeciwnie, trzeba się przygotować na coraz liczniejsze, zimowe akcenty.

Jaka będzie pogoda w środę, 18 stycznia?

Już we wtorek Instytut Meteorologii i Gospodarki Wodnej opublikował ostrzeżenia pierwszego stopnia dla województwa dolnośląskiego i opolskiego. Dotyczą one intensywnych opadów śniegu. Komunikat obowiązuje do 18 stycznia, do godziny 18:00 (możliwe są aktualizacje). Z kolei na Podkarpaciu należy uważać na intensywne opady deszczu i silny wiatr. A jak to wygląda we szczegółach?

- W środę zachmurzenie całkowite i duże. Na południowym wschodzie i wschodzie opady deszczu, lokalnie przechodzące w deszcz ze śniegiem; na pozostałym obszarze deszczu ze śniegiem i śniegu; w Sudetach i Tatrach śniegu. Miejscami na Śląsku Dolnym i Opolskim oraz w Wielkopolsce opady śniegu o natężeniu umiarkowanym ograniczające widzialność do 300 metrów. Rano na północnym zachodzie zanikająca mgła ograniczająca widzialność do 200 metrów. Prognozowana wysokość opadów do 15 mm na południowym wschodzie - podaje IMGW.

Na tym nie koniec niebezpiecznych zjawisk meteo. W Sudetach porywy wiatru mogą osiągnąć poziom do 65 km/h, na Pogórzu Karpackim do 75 km/h, w Bieszczadach do 90 km/h. Lokalnie zaatakują zawieje i zamiecie śnieżne.

Temperatura 18.01.2023. Prognoza pogody

Dwucyfrowe wartości z początku stycznia 2023 roku odejdą w zapomnienie, choć w niektórych regionach temperatury nadal będą wyraźnie plusowe. Synoptycy IMGW tradycyjnie przekazali, gdzie będzie trzeba pamiętać o ciepłych płaszczach.

- Temperatura maksymalna od 1 st. C na północnym zachodzie i w centrum, około 5 st. C w Małopolsce i na Podlasiu, do 9 st. C na krańcach południowo-wschodnich; na Pomorzu i w rejonach podgórskich około zera - czytamy w prognozie na środę.

Pogoda na jutro IMGW. Noc ze środy na czwartek 18/19 stycznia 2023

Prognoza synoptyczna IMGW wskazuje, że w nocy ze środy na czwartek zachmurzenie będzie duże z większymi przejaśnieniami i opadami śniegu, gdzieniegdzie deszczu ze śniegiem. Lokalnie, szczególnie na północnym zachodzie, mgła ograniczająca widzialność do 200 metrów. Temperatura minimalna od -4°C na Dolnym Śląsku, w Wielkopolsce i na Mazurach do 0°C na wybrzeżu; w kotlinach górskich od -8°C do -5°C. Wiatr słaby i umiarkowany, na północnym wschodzie porywisty, północny i zachodni. Prognozy będziemy regularnie aktualizować w naszym serwisie.",0.5015,0.4871,heatwave,west nile virus,high_climate,yes,no,no,"Weather Wednesday: snow to cover cars, dangerous conditions",,
Polish,Poland,gazeta.pl,scrapai,76697,"https://next.gazeta.pl/next/7,172392,30952177,el-ni-o-i-ludzie-dali-do-pieca-razem-z-el-ni-o-dalismy-do-pieca.html",Razem z El Nino daliśmy do pieca. Oceany się gotują i nie ma odwrotu. 'Wejście na kolejny stopień',"Trwa rekordowy rok pod względem temperatury. Co rusz bite są kolejne rekordy i jak wynika z danych Copernicus Climate Change Service, skończył się właśnie najgorętszy kwiecień w historii (wśród naukowców panuje konsensus, że za tak szybki, nienaturalny wzrost temperatury odpowiadają działania człowieka). Do tego na oceanach dogorywa jeszcze czwarte najsilniejsze w historii El Niño, czyli zjawisko pogodowe, które polega na utrzymywaniu się ponadprzeciętnie wysokiej temperatury na powierzchni wody. Kombinacja obu tych rzeczy sprawiła natomiast, że oceany zaczynają się gotować szybciej, niż spodziewali się naukowcy.

Oceany się gotują. Codziennie padał rekord

Przez wiele dekad oceany były naszą ostatnią deską ratunku. Nie dość, że pochłonęły około jednej czwartej dwutlenku węgla wyprodukowanego przez człowieka, to jeszcze zgromadziły 90 proc. nadmiaru ciepła - pisze BBC. Jednak nawet oceany mają swoje granice i wiele wskazuje, że od roku coraz śmielej je przekraczamy.

Od marca 2023 roku średnia temperatura oceanów coraz bardziej i bardziej przekracza długoletnie normy. Rekord został pobyt w sierpniu ubiegłego roku. Nieustannie rośnie też średnia dzienna temperatura powierzchni wody. W lutym i marcu padły dzienne rekordy, gdy ocean miał średnio 21,09 st. C.

Co więcej, od 4 maja 2023 r. rekord dziennej średniej był każdego dnia przekraczany. Na domiar złego różnica między poprzednimi wynikami była naprawdę olbrzymia, co widać na grafice przygotowanej przez BBC. W aż 47 przypadkach dzienna średnia wzrosła aż 0,3 st. C. Nigdy w historii pomiarów Copernicusa ta różnica nie była tak duża.

El Niño już odpuszcza. Ale jego efekty zostaną z nami na dłużej

Kolejne rekordy z ostatnich kilkudziesięciu dni można próbować zrzucić na El Niño, które trwało od kilku miesięcy i już się kończy. Tylko że jest to zjawisko sezonowe, a rekordy pobijamy regularnie już od roku. Badacze są więc zaskoczeni, ""jak bardzo powierzchnia oceanów nagrzała się podczas trwającego ciepłego epizodu El Niño"", mówi nam Jacek Piskozub, oceanolog, profesor Instytutu Oceanologii Polskiej Akademii Nauk.

Z doświadczenia wiemy, że po intensywnym El Niño, takim jak te z lat 1998 czy 2015, temperatura oceanów nie wróci do wartości sprzed jego rozpoczęcia, pomimo nadejścia zimnej fazy, zwanej La Niña, której spodziewamy się w najbliższych miesiącach

- mówi nam oceanolog.

A ponieważ oceany to 70 proc. planety Ziemia, oznacza to wejście na kolejny stopień wzrostu globalnej temperatury, niestety bardzo już bliski granicy 1,5 st. C od czasów przedprzemysłowych, której sygnatariusze Porozumienia paryskiego obiecali nie przekroczyć

- wylicza Jacek Piskozub. I dodaje, że nie jest możliwe utrzymanie tego celu, jeśli nie zaprzestaniemy emisji gazów cieplarnianych.",0.5537,0.4835,rising temperatures,west nile virus,high_climate,yes,no,no,"El Niño heating oceans, record temperatures, no going back - climate change",,
Polish,Poland,se.pl,scrapai,15860,https://pogoda.se.pl/snieg-deszcz-i-lod-a-to-nie-wszystko-alerty-dla-niemal-calej-polski-bedzie-niebezpiecznie-pogoda-imgw-na-3-02-2022-aa-chuL-xNuL-Vtgm.html,"Szklanka na drogach, a to nie wszystko! Alerty dla niemal całej Polski. Będzie niebezpiecznie [Pogoda IMGW na 3.02.2022]","Jak informuje IMGW, pogodę w Europie kształtują niże wraz z ośrodkami nad północnym Atlantykiem oraz w rejonie Białorusi i Morza Czarnego, którym towarzyszą aktywne fronty atmosferyczne. Jedynie obszar Półwyspu Iberyjskiego oraz częściowo Basen Morza Śródziemnego znajdują się w zasięgu wyżu z centrum nad Hiszpanią. Polska jest w zasięgu niżu z układem frontów atmosferycznych, którego ośrodek znad Bałtyku przemieszcza się nad Białoruś. Jesteśmy w powietrzu polarnym morskim.

Zobacz też: Olbrzymia lawina zeszła do Morskiego Oka. Wejście na taflę jeziora grozi śmiercią!

Jaka będzie temperatura w czwartek, 3.02.2022?

Jak wynika z analiz ekspertów z Instytutu Meteorologii i Gospodarki Wodnej (IMGW), w czwartek (3.02.2022) prognozowane jest zachmurzenie duże z większymi przejaśnieniami oraz miejscami słabymi opadami śniegu i deszczu ze śniegiem, na zachodzie także deszczu. Może być niebezpiecznie! Warunki na drogach mogą być fatalne. Synoptycy z IMGW wydali alerty, którymi objęta jest niemal cała Polska. To ostrzeżenia przed oblodzeniem.

- Prognozuje się zamarzanie mokrej nawierzchni dróg i chodników po opadach deszczu ze śniegiem i mokrego śniegu powodujące ich oblodzenie - czytamy na stronie IMGW.

Polecamy: Windy: Aplikacja z radarem pogodowym. Jak korzystać z Windy?

Jaka będzie temperatura 3.02.2022?

Według informacji przekazanych przez synoptyków IMGW, w czwartek termometry wskażą maksymalnie na wschodzie od -2 st.C do 0 st.C, tylko w rejonach podgórskich Karpat około -5 st.C; na pozostałym obszarze od 1 st.C do 5 st.C. W górach będzie mocno wiało! Nawet do 70 km/h.

- Wiatr słaby i umiarkowany, zachodni i północno-zachodni. W Sudetach porywy wiatru do 60 km/h, w Karpatach do 70 km/h i tam lokalnie zawieje i zamiecie śnieżne - informuje IMGW.

Polecamy: Orkan Nadia uderzył z ogromną mocą. Są ofiary. Tysiące Polaków bez prądu

Pogoda IMGW dla Polski. Noc z czwartku na piątek (3.02./4.02.)",0.5549,0.5292,heatwave,west nile virus,high_climate,yes,no,no,"Ice on roads, alerts for almost all of Poland - severe weather",,
Polish,Poland,se.pl,scrapai,7015,https://pogoda.se.pl/wichury-do-160-km-h-i-burze-to-nie-wszystko-szalona-pogoda-zniweczy-plany-lepiej-zostac-w-domu-aa-uDR1-pxRN-c18A.html,Wichury do 160 km/h i burze to nie wszystko. Szalona pogoda zrujnuje plany. Lepiej zostać w domu,"Prognoza IMGW: Pogoda ma dla nas wichury i tropikalną noc

Pogodowych zawirowań w Polsce ciąg dalszy. W piątek informowaliśmy was, noc z 20 na 21 października będzie tropikalną. Na południu temperatury mogą przebić poziom 20 stopni Celsjusza. Niestety, swoje zrobi też silny wiatr. Prognozy IMGW mówią o porywach, które mogą zrywać dachy i łamać drzewa. - Na północy kraju i w rejonach podgórskich Karpat porywy do 85 km/h, nad Zatoką Gdańską, na południu Podkarpacia oraz Małopolski w porywach do 100 km/h. W Tatrach porywy wiatru do 160 km/h, w Sudetach do 100 km/h - podają synoptycy. To dopiero przedsmak tego, co wydarzy się w weekend.

Pogoda na weekend 21-22 października. W prognozach widać burze

Cieplej, ale nadal wietrznie i momentami burzowo - taki będzie weekend w Polsce. Na pewno przydadzą się parasole. Pogoda nie będzie zachęcała do wychodzenia z domów. Gdzie i kiedy należy się spodziewać ponurej wersji jesieni? Z prognozy ekspertów Instytutu Meteorologii i Gospodarki Wodnej wynika, że w sobotę na północy będzie kraju pochmurno z opadami deszczu, na południu większe przejaśnienia i deszcz tylko w górach. Temperatura maksymalna na północy od 7°C do 12°C, a w centrum i na południu od 15°C do 21°C. Wiatr umiarkowany, początkowo jeszcze dość silny i porywisty, z kierunków południowych. Największe porywy zaatakują na wybrzeżu - do 90 km/h. Stopniowo będą słabnąć.

- W niedzielę pochmurno z przejaśnieniami i miejscami opady deszczu, na południu możliwe burze. Temperatura maksymalna od 12°C do 19°C. Wiatr słaby i umiarkowany, w burzach w porywach do 60 km/h, południowy i zachodni - czytamy w prognozie synoptycznej na 22 października.

W najbliższych godzinach trzeba obserwować komunikaty meteo i zwracać uwagę na ostrzeżenia IMGW. W czasie burz i wichur należy zachować szczególną ostrożność i zabezpieczyć cenne rzeczy. O ew. utrudnieniach komunikacyjnych będziemy informować w naszym serwisie i w lokalnych oddziałach.",0.5338,0.4936,heatwave,west nile virus,high_climate,yes,no,no,"Gales to 160 km/h and storms, crazy weather will ruin plans",,
Polish,Poland,gazeta.pl,scrapai,55802,"https://next.gazeta.pl/next/7,151003,29326757,pkp-podnosi-ceny-biletow-kryzys-energetyczny-uderza-rowniez.html",PKP podnosi ceny biletów. Kryzys energetyczny uderza również w koleje,"Kryzys energetyczny uderzył też w koleje. PKP poinformowało o wzroście kosztów utrzymania, który poskutkuje wyższymi cenami biletów od środy 11 stycznia 2023 roku.

Spółka przypomina, że ""to zaledwie druga systemowa zmiana cen biletów PKP Intercity od lat 2013-2014"". W komunikacie czytamy też, że podwyżka ma jedynie częściowo złagodzić wzrost kosztów prowadzenia działalności, a nie całkowicie go zrekompensuje.

Ceny biletów w PKP w górę

""Na podstawie przeprowadzonych szczegółowych analiz PKP Intercity podnosi ceny bazowe biletów jednorazowych w poszczególnych kategoriach pociągów średnio w wysokości:

17,8 proc. dla kategorii EIP;

17,4 proc. dla kategorii EIC;

11,8 proc. dla kategorii TLK/IC.""

- podaje PKP.

Więcej informacji z kraju i ze świata na stronie głównej Gazeta.pl

Ceny biletów odcinkowych wzrosną natomiast średnio o 10 proc. ""Jednocześnie, aby zwiększyć atrakcyjność ofert Multiprzejazd oraz Multiprzejazd Max, PKP Intercity wydłuża okres obowiązywania oferty o kilka godzin, tj. do godz. 24:00 w czwartek. Do tej pory obowiązywała od północy we wtorek do godz. 15:00 w czwartek. Niezmiennie będzie umożliwiać dowolną liczbę przejazdów pociągami PKP Intercity w okresie ważności. Jednocześnie zaznaczyć należy, że cena obu ofert pozostaje bez zmian"".

PKP przypomina też, że w ubiegłym roku wprowadziło dynamiczny system zarządzaniami cenami oraz rozszerzyło ofertę Promo na wszystkie kategorie pociągów, co ""sprawiło, że do sprzedaży trafiły bilety w cenach dużo niższych niż ceny bazowe"". Łącznie spółka udostępniła pule 1,2 mln biletów w promocji.",0.5161,0.5141,temperature rise,undernourishment,high_climate,no,no,no,PKP raises ticket prices due to energy crisis,,
Polish,Poland,se.pl,scrapai,2513,https://beszamel.se.pl/porady/newsy-kulinarne/10-obiadow-bez-gotowania-aa-PsmY-syWk-QAAK.html,Zdrowy fast food: 10 łatwych i szybkich obiadów bez gotowania,"Nie gotować wcale można, jeśli człowieka stać na stołowanie się na mieście lub catering dietetyczny. Dzisiaj coraz więcej osób nie ma czasu na długie stanie przy kuchni. Pragną jednak zjeść przynajmniej raz dziennie ciepły posiłek. Nie kanapkę chwyconą w biegu, nie odgrzewaną pizzę z mrożonki, ale domowe danie na ciepło.

I choć to wbrew fizyce, można zjeść ciepły posiłek bez gotowania. Może nie do końca da się ograniczyć obróbkę cieplną, ale można ją zminimalizować. Zamiast stać przy kuchni, mieszać w garnkach i gotować wszystko od zera, można sprytnie połączyć gotowe półprodukty. Wszystko zamieszać, wstawić do mikrofalówki albo do piekarnika lub wrzucić na patelnię i obiad gotowy.

Zobacz GALERIĘ 10 sprawdzonych przepisów na obiad bez gotowania:",0.4556,0.5440,extreme heat,malnourishment,high_health,no,yes,no,,Healthy fast food: 10 easy quick no-cook dinners,
